utt_id,audio_path,label,fold,family,source,inst_id,pitch,velocity
guitar_synthetic_009-094-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_009-094-025.wav,guitar,3,guitar,synthetic,9,94,25
guitar_electronic_019-060-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_019-060-050.wav,guitar,1,guitar,electronic,19,60,50
guitar_electronic_008-064-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_008-064-127.wav,guitar,1,guitar,electronic,8,64,127
guitar_synthetic_009-085-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_009-085-075.wav,guitar,2,guitar,synthetic,9,85,75
guitar_electronic_041-068-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_041-068-075.wav,guitar,2,guitar,electronic,41,68,75
guitar_electronic_010-079-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_010-079-075.wav,guitar,4,guitar,electronic,10,79,75
guitar_acoustic_025-071-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_025-071-075.wav,guitar,4,guitar,acoustic,25,71,75
guitar_synthetic_002-040-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_002-040-127.wav,guitar,5,guitar,synthetic,2,40,127
guitar_synthetic_005-043-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_005-043-127.wav,guitar,5,guitar,synthetic,5,43,127
guitar_acoustic_026-022-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_026-022-075.wav,guitar,1,guitar,acoustic,26,22,75
guitar_acoustic_016-023-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_016-023-100.wav,guitar,4,guitar,acoustic,16,23,100
guitar_electronic_021-103-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_021-103-100.wav,guitar,4,guitar,electronic,21,103,100
guitar_electronic_034-089-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_034-089-075.wav,guitar,1,guitar,electronic,34,89,75
guitar_acoustic_024-099-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_024-099-050.wav,guitar,4,guitar,acoustic,24,99,50
guitar_synthetic_012-034-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_012-034-025.wav,guitar,3,guitar,synthetic,12,34,25
guitar_acoustic_032-030-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_032-030-127.wav,guitar,3,guitar,acoustic,32,30,127
guitar_electronic_002-068-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_002-068-025.wav,guitar,5,guitar,electronic,2,68,25
guitar_acoustic_001-084-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_001-084-127.wav,guitar,4,guitar,acoustic,1,84,127
guitar_electronic_008-053-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_008-053-075.wav,guitar,3,guitar,electronic,8,53,75
guitar_electronic_005-089-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_005-089-100.wav,guitar,1,guitar,electronic,5,89,100
guitar_electronic_020-047-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_020-047-100.wav,guitar,5,guitar,electronic,20,47,100
guitar_synthetic_003-107-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_003-107-075.wav,guitar,2,guitar,synthetic,3,107,75
guitar_electronic_029-043-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_029-043-100.wav,guitar,4,guitar,electronic,29,43,100
guitar_electronic_020-063-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_020-063-025.wav,guitar,5,guitar,electronic,20,63,25
guitar_electronic_037-097-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_037-097-127.wav,guitar,5,guitar,electronic,37,97,127
guitar_electronic_014-082-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_014-082-050.wav,guitar,5,guitar,electronic,14,82,50
guitar_synthetic_003-090-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_003-090-100.wav,guitar,1,guitar,synthetic,3,90,100
guitar_synthetic_004-040-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_004-040-075.wav,guitar,3,guitar,synthetic,4,40,75
guitar_electronic_016-039-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_016-039-100.wav,guitar,2,guitar,electronic,16,39,100
guitar_electronic_035-061-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_035-061-050.wav,guitar,2,guitar,electronic,35,61,50
guitar_electronic_041-069-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_041-069-127.wav,guitar,4,guitar,electronic,41,69,127
guitar_acoustic_006-074-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_006-074-025.wav,guitar,5,guitar,acoustic,6,74,25
guitar_electronic_004-047-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_004-047-127.wav,guitar,1,guitar,electronic,4,47,127
guitar_electronic_014-046-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_014-046-100.wav,guitar,5,guitar,electronic,14,46,100
guitar_acoustic_019-044-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_019-044-025.wav,guitar,4,guitar,acoustic,19,44,25
guitar_acoustic_011-107-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_011-107-025.wav,guitar,1,guitar,acoustic,11,107,25
guitar_synthetic_006-052-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_006-052-127.wav,guitar,4,guitar,synthetic,6,52,127
guitar_synthetic_009-094-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_009-094-050.wav,guitar,5,guitar,synthetic,9,94,50
guitar_acoustic_004-045-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_004-045-025.wav,guitar,2,guitar,acoustic,4,45,25
guitar_acoustic_003-043-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_003-043-075.wav,guitar,1,guitar,acoustic,3,43,75
guitar_electronic_031-022-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_031-022-100.wav,guitar,4,guitar,electronic,31,22,100
guitar_electronic_008-055-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_008-055-127.wav,guitar,2,guitar,electronic,8,55,127
guitar_electronic_005-066-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_005-066-075.wav,guitar,1,guitar,electronic,5,66,75
guitar_electronic_017-060-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_017-060-050.wav,guitar,5,guitar,electronic,17,60,50
guitar_synthetic_005-087-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_005-087-075.wav,guitar,4,guitar,synthetic,5,87,75
guitar_electronic_024-058-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_024-058-050.wav,guitar,2,guitar,electronic,24,58,50
guitar_electronic_037-094-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_037-094-075.wav,guitar,5,guitar,electronic,37,94,75
guitar_electronic_036-092-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_036-092-050.wav,guitar,5,guitar,electronic,36,92,50
guitar_acoustic_020-048-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_020-048-050.wav,guitar,2,guitar,acoustic,20,48,50
guitar_synthetic_006-048-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_006-048-100.wav,guitar,3,guitar,synthetic,6,48,100
guitar_synthetic_005-060-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_005-060-127.wav,guitar,2,guitar,synthetic,5,60,127
guitar_acoustic_011-032-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_011-032-050.wav,guitar,5,guitar,acoustic,11,32,50
guitar_electronic_040-036-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_040-036-075.wav,guitar,2,guitar,electronic,40,36,75
guitar_acoustic_026-025-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_026-025-127.wav,guitar,5,guitar,acoustic,26,25,127
guitar_electronic_036-063-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_036-063-050.wav,guitar,5,guitar,electronic,36,63,50
guitar_acoustic_032-100-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_032-100-025.wav,guitar,2,guitar,acoustic,32,100,25
guitar_acoustic_024-039-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_024-039-050.wav,guitar,3,guitar,acoustic,24,39,50
guitar_electronic_026-101-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_026-101-100.wav,guitar,2,guitar,electronic,26,101,100
guitar_synthetic_011-071-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_011-071-050.wav,guitar,5,guitar,synthetic,11,71,50
guitar_synthetic_011-091-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_011-091-075.wav,guitar,4,guitar,synthetic,11,91,75
guitar_acoustic_028-106-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_028-106-050.wav,guitar,1,guitar,acoustic,28,106,50
guitar_electronic_026-027-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_026-027-025.wav,guitar,2,guitar,electronic,26,27,25
guitar_acoustic_005-076-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_005-076-050.wav,guitar,3,guitar,acoustic,5,76,50
guitar_acoustic_001-088-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_001-088-100.wav,guitar,3,guitar,acoustic,1,88,100
guitar_electronic_005-070-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_005-070-050.wav,guitar,5,guitar,electronic,5,70,50
guitar_electronic_027-049-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_027-049-050.wav,guitar,4,guitar,electronic,27,49,50
guitar_electronic_019-047-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_019-047-025.wav,guitar,2,guitar,electronic,19,47,25
guitar_acoustic_018-066-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_018-066-075.wav,guitar,3,guitar,acoustic,18,66,75
guitar_acoustic_018-089-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_018-089-075.wav,guitar,5,guitar,acoustic,18,89,75
guitar_synthetic_002-050-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_002-050-100.wav,guitar,1,guitar,synthetic,2,50,100
guitar_electronic_020-062-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_020-062-075.wav,guitar,3,guitar,electronic,20,62,75
guitar_electronic_023-026-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_023-026-127.wav,guitar,4,guitar,electronic,23,26,127
guitar_electronic_015-104-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_015-104-075.wav,guitar,1,guitar,electronic,15,104,75
guitar_electronic_026-100-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_026-100-100.wav,guitar,4,guitar,electronic,26,100,100
guitar_electronic_044-105-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_044-105-100.wav,guitar,2,guitar,electronic,44,105,100
guitar_synthetic_009-030-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_009-030-075.wav,guitar,2,guitar,synthetic,9,30,75
guitar_synthetic_003-032-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_003-032-100.wav,guitar,3,guitar,synthetic,3,32,100
guitar_electronic_006-043-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_006-043-075.wav,guitar,3,guitar,electronic,6,43,75
guitar_acoustic_007-099-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_007-099-100.wav,guitar,5,guitar,acoustic,7,99,100
guitar_acoustic_020-091-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_020-091-050.wav,guitar,5,guitar,acoustic,20,91,50
guitar_synthetic_000-076-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_000-076-050.wav,guitar,1,guitar,synthetic,0,76,50
guitar_electronic_000-039-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_000-039-050.wav,guitar,1,guitar,electronic,0,39,50
guitar_acoustic_023-062-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_023-062-075.wav,guitar,4,guitar,acoustic,23,62,75
guitar_electronic_008-074-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_008-074-100.wav,guitar,4,guitar,electronic,8,74,100
guitar_acoustic_002-082-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_002-082-075.wav,guitar,4,guitar,acoustic,2,82,75
guitar_electronic_020-061-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_020-061-127.wav,guitar,5,guitar,electronic,20,61,127
guitar_acoustic_016-100-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_016-100-100.wav,guitar,2,guitar,acoustic,16,100,100
guitar_electronic_002-083-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_002-083-025.wav,guitar,3,guitar,electronic,2,83,25
guitar_acoustic_005-108-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_005-108-025.wav,guitar,1,guitar,acoustic,5,108,25
guitar_synthetic_010-055-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_010-055-075.wav,guitar,3,guitar,synthetic,10,55,75
guitar_acoustic_003-091-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_003-091-075.wav,guitar,1,guitar,acoustic,3,91,75
guitar_electronic_011-084-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_011-084-127.wav,guitar,4,guitar,electronic,11,84,127
guitar_electronic_009-076-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_009-076-025.wav,guitar,1,guitar,electronic,9,76,25
guitar_acoustic_034-082-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_034-082-100.wav,guitar,3,guitar,acoustic,34,82,100
guitar_electronic_029-060-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_029-060-050.wav,guitar,2,guitar,electronic,29,60,50
guitar_electronic_024-071-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_024-071-050.wav,guitar,4,guitar,electronic,24,71,50
guitar_electronic_030-089-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_030-089-050.wav,guitar,4,guitar,electronic,30,89,50
guitar_electronic_038-081-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_038-081-127.wav,guitar,4,guitar,electronic,38,81,127
guitar_electronic_041-084-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_041-084-075.wav,guitar,3,guitar,electronic,41,84,75
guitar_electronic_036-081-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_036-081-025.wav,guitar,3,guitar,electronic,36,81,25
guitar_acoustic_032-060-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_032-060-127.wav,guitar,2,guitar,acoustic,32,60,127
guitar_electronic_013-071-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_013-071-025.wav,guitar,5,guitar,electronic,13,71,25
guitar_electronic_013-041-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_013-041-100.wav,guitar,1,guitar,electronic,13,41,100
guitar_electronic_017-039-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_017-039-100.wav,guitar,2,guitar,electronic,17,39,100
guitar_electronic_003-086-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_003-086-100.wav,guitar,2,guitar,electronic,3,86,100
guitar_electronic_010-073-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_010-073-025.wav,guitar,4,guitar,electronic,10,73,25
guitar_acoustic_016-103-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_016-103-100.wav,guitar,3,guitar,acoustic,16,103,100
guitar_electronic_032-067-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_032-067-025.wav,guitar,1,guitar,electronic,32,67,25
guitar_electronic_045-076-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_045-076-025.wav,guitar,2,guitar,electronic,45,76,25
guitar_electronic_032-029-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_032-029-100.wav,guitar,4,guitar,electronic,32,29,100
guitar_synthetic_001-023-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_001-023-127.wav,guitar,1,guitar,synthetic,1,23,127
guitar_electronic_005-098-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_005-098-127.wav,guitar,3,guitar,electronic,5,98,127
guitar_acoustic_035-043-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_035-043-100.wav,guitar,1,guitar,acoustic,35,43,100
guitar_acoustic_032-034-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_032-034-050.wav,guitar,1,guitar,acoustic,32,34,50
guitar_acoustic_022-050-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_022-050-050.wav,guitar,2,guitar,acoustic,22,50,50
guitar_acoustic_020-046-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_020-046-075.wav,guitar,2,guitar,acoustic,20,46,75
guitar_electronic_005-068-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_005-068-075.wav,guitar,5,guitar,electronic,5,68,75
guitar_electronic_020-070-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_020-070-127.wav,guitar,5,guitar,electronic,20,70,127
guitar_acoustic_001-081-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_001-081-050.wav,guitar,5,guitar,acoustic,1,81,50
guitar_synthetic_012-048-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_012-048-025.wav,guitar,1,guitar,synthetic,12,48,25
guitar_electronic_000-029-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_000-029-025.wav,guitar,5,guitar,electronic,0,29,25
guitar_electronic_027-055-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_027-055-075.wav,guitar,4,guitar,electronic,27,55,75
guitar_acoustic_005-070-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_005-070-050.wav,guitar,1,guitar,acoustic,5,70,50
guitar_acoustic_032-103-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_032-103-025.wav,guitar,1,guitar,acoustic,32,103,25
guitar_electronic_003-094-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_003-094-075.wav,guitar,3,guitar,electronic,3,94,75
guitar_electronic_023-100-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_023-100-050.wav,guitar,4,guitar,electronic,23,100,50
guitar_electronic_042-071-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_042-071-050.wav,guitar,2,guitar,electronic,42,71,50
guitar_electronic_000-108-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_000-108-075.wav,guitar,2,guitar,electronic,0,108,75
guitar_acoustic_033-034-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_033-034-025.wav,guitar,3,guitar,acoustic,33,34,25
guitar_acoustic_023-053-075,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_023-053-075.wav,guitar,1,guitar,acoustic,23,53,75
guitar_electronic_016-032-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_016-032-100.wav,guitar,2,guitar,electronic,16,32,100
guitar_electronic_033-042-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_033-042-025.wav,guitar,5,guitar,electronic,33,42,25
guitar_electronic_004-041-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_004-041-050.wav,guitar,3,guitar,electronic,4,41,50
guitar_acoustic_001-037-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_001-037-050.wav,guitar,5,guitar,acoustic,1,37,50
guitar_acoustic_019-039-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_019-039-050.wav,guitar,2,guitar,acoustic,19,39,50
guitar_acoustic_031-069-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_031-069-100.wav,guitar,3,guitar,acoustic,31,69,100
guitar_synthetic_004-075-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_004-075-050.wav,guitar,2,guitar,synthetic,4,75,50
guitar_acoustic_006-083-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_006-083-025.wav,guitar,3,guitar,acoustic,6,83,25
guitar_electronic_045-036-050,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_045-036-050.wav,guitar,5,guitar,electronic,45,36,50
guitar_synthetic_010-060-127,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_010-060-127.wav,guitar,1,guitar,synthetic,10,60,127
guitar_acoustic_035-039-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_035-039-025.wav,guitar,3,guitar,acoustic,35,39,25
guitar_synthetic_004-023-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_synthetic_004-023-100.wav,guitar,5,guitar,synthetic,4,23,100
guitar_electronic_038-071-025,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_038-071-025.wav,guitar,1,guitar,electronic,38,71,25
guitar_electronic_045-082-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_electronic_045-082-100.wav,guitar,2,guitar,electronic,45,82,100
guitar_acoustic_003-062-100,/mnt/tmp/datasets/music/nsynth/train_30k/guitar_acoustic_003-062-100.wav,guitar,2,guitar,acoustic,3,62,100
